VideoCompletes,SocialLikes,SocialShares,CTR,conversion,AudienceType,AdDigitalChannel
28377.0,1.0,0.0,0.22954511760878898,0,Audience Type 5,Search
24793.0,1.0,0.0,0.23136917105374458,33,Audience Type 5,Search
24596.0,1.0,0.0,0.23544068320267716,0,Audience Type 5,Search
24602.0,1.0,0.0,0.23274578905066956,0,Audience Type 5,Search
24442.0,1.0,0.0,0.22958522620471428,0,Audience Type 5,Search
24442.0,1.0,0.0,0.2253217904974731,3,Audience Type 5,Search
24364.0,1.0,0.0,0.22189034533084656,1,Audience Type 5,Search
24364.0,1.0,0.0,0.21931435366572255,45,Audience Type 5,Search
27946.0,1.0,0.0,0.21586036726038457,4,Audience Type 5,Search
27946.0,1.0,0.0,0.21463730545343548,32,Audience Type 5,Search
29382.0,1.0,0.0,0.21216427422765857,5,Audience Type 5,Search
39596.0,1.0,0.0,0.20848541617951308,46,Audience Type 5,Search
38376.0,1.0,0.0,0.20442852460487987,5,Audience Type 5,Search
42441.0,1.0,0.0,0.20059662567816908,26,Audience Type 5,Search
42441.0,1.0,0.0,0.19829271151408406,0,Audience Type 5,Search
42441.0,1.0,0.0,0.19545015853801248,17,Audience Type 5,Search
43252.0,1.0,0.0,0.19256108404974767,2,Audience Type 5,Search
43252.0,1.0,0.0,0.19030748984052961,0,Audience Type 5,Search
42099.0,1.0,0.0,0.185440378148451,3,Audience Type 5,Search
42100.0,0.0,0.0,0.17966166398971242,4,Audience Type 5,Search
35325.0,0.0,0.0,0.17452538506161785,0,Audience Type 5,Search
30064.0,0.0,0.0,0.1701938836061286,2,Audience Type 5,Search
37499.0,0.0,0.0,0.16564004813845218,3,Audience Type 5,Search
37443.0,0.0,0.0,0.162359622551063,0,Audience Type 5,Search
37889.0,0.0,0.0,0.1599165837190997,38,Audience Type 5,Search
35984.0,0.0,0.0,0.1544669474181572,0,Audience Type 5,Search
35982.0,0.0,0.0,0.1530172947781682,0,Audience Type 5,Search
35980.0,0.0,0.0,0.1529840275014103,0,Audience Type 5,Search
35306.0,0.0,0.0,0.15410171316716328,13,Audience Type 5,Search
39896.0,4.0,0.0,0.15415453035468868,40,Audience Type 5,Search
38821.0,4.0,0.0,0.1517487380855137,2,Audience Type 5,Search
38824.0,4.0,0.0,0.14911008124251296,25,Audience Type 5,Search
40180.0,4.0,0.0,0.1445060129168862,35,Audience Type 5,Search
40174.0,4.0,0.0,0.14672978362902628,9,Audience Type 5,Search
40198.0,4.0,0.0,0.14868274943844434,48,Audience Type 5,Search
43005.0,4.0,0.0,0.15054479573507204,0,Audience Type 5,Search
44665.0,4.0,0.0,0.15192143184185863,0,Audience Type 5,Search
46168.0,4.0,0.0,0.15127477270511494,4,Audience Type 5,Search
43373.0,4.0,0.0,0.15207153267407725,9,Audience Type 5,Search
43762.0,4.0,0.0,0.15240495223159858,5,Audience Type 5,Search
42326.0,4.0,0.0,0.15405573223013483,0,Audience Type 5,Search
32472.0,6.0,0.0,0.15598244461584967,38,Audience Type 5,Search
31304.0,6.0,0.0,0.15791876070360958,1,Audience Type 5,Search
29182.0,6.0,0.0,0.1605390551076538,13,Audience Type 5,Search
33567.0,6.0,0.0,0.16117037218015215,12,Audience Type 5,Search
33603.0,6.0,0.0,0.16207894064645767,26,Audience Type 5,Search
35239.0,7.0,0.0,0.16445841866947936,66,Audience Type 5,Search
35584.0,7.0,0.0,0.16995971905052937,45,Audience Type 5,Search
34971.0,7.0,0.0,0.17595517304342362,56,Audience Type 5,Search
34968.0,7.0,0.0,0.18428994201628152,26,Audience Type 5,Search
33927.0,7.0,0.0,0.19106849620159766,9,Audience Type 5,Search
37200.0,7.0,0.0,0.19643061467008816,21,Audience Type 5,Search
31324.0,7.0,0.0,0.20157759967828257,35,Audience Type 5,Search
32510.0,8.0,0.0,0.20805935568870465,19,Audience Type 5,Search
31950.0,9.0,0.0,0.21369120599538097,39,Audience Type 5,Search
37693.0,9.0,0.0,0.21979447690843448,47,Audience Type 5,Search
37693.0,9.0,0.0,0.22219928888257826,0,Audience Type 5,Search
37693.0,9.0,0.0,0.22438815772531837,11,Audience Type 5,Search
37693.0,9.0,0.0,0.22437630827335556,6,Audience Type 5,Search
31526.0,5.0,0.0,0.2242004753604922,30,Audience Type 5,Search
32303.0,5.0,0.0,0.22854444429982632,8,Audience Type 5,Search
32974.0,5.0,0.0,0.23460097947904965,10,Audience Type 5,Search
33298.0,5.0,0.0,0.24034161260295125,46,Audience Type 5,Search
34397.0,5.0,0.0,0.2471190795330282,6,Audience Type 5,Search
35024.0,5.0,0.0,0.2536923351912577,16,Audience Type 5,Search
32615.0,6.0,0.0,0.25988465000280525,1,Audience Type 5,Search
31068.0,6.0,0.0,0.26574834203355496,11,Audience Type 5,Search
29565.0,6.0,0.0,0.27248936687532926,31,Audience Type 5,Search
28602.0,6.0,0.0,0.2741705531844917,39,Audience Type 5,Search
28383.0,6.0,0.0,0.2754915701913703,55,Audience Type 5,Search
28383.0,6.0,0.0,0.27713691955120906,0,Audience Type 5,Search
28169.0,5.0,0.0,0.27813331038640193,0,Audience Type 5,Search
36125.0,5.0,0.0,0.27849966130541576,68,Audience Type 5,Search
34894.0,5.0,0.0,0.27831471870683483,31,Audience Type 5,Search
30509.0,5.0,0.0,0.27887512933664327,30,Audience Type 5,Search
32324.0,6.0,0.0,0.2797279709127895,75,Audience Type 5,Search
29877.0,5.0,0.0,0.28016566580801083,16,Audience Type 5,Search
30128.0,5.0,0.0,0.2775236924992601,5,Audience Type 5,Search
30125.0,5.0,0.0,0.2749922737727856,18,Audience Type 5,Search
32363.0,5.0,0.0,0.2692926466972045,21,Audience Type 5,Search
32753.0,5.0,0.0,0.26538082354439313,61,Audience Type 5,Search
29763.0,5.0,0.0,0.26183418853818935,38,Audience Type 5,Search
28421.0,5.0,0.0,0.25888489022781397,112,Audience Type 5,Search
28866.0,9.0,0.0,0.25563858793332966,81,Audience Type 5,Search
29332.0,8.0,0.0,0.2530138526240048,31,Audience Type 5,Search
23870.0,9.0,0.0,0.2506662123415819,25,Audience Type 5,Search
23891.0,10.0,0.0,0.24738831739702025,66,Audience Type 5,Search
23892.0,10.0,0.0,0.2423784257382558,249,Audience Type 5,Search
24088.0,10.0,0.0,0.23852276814469803,79,Audience Type 5,Search
25067.0,11.0,0.0,0.2343942661458845,92,Audience Type 5,Search
28578.0,12.0,0.0,0.23062788091957565,33,Audience Type 5,Search
28129.0,13.0,0.0,0.22719680783956633,29,Audience Type 5,Search
26448.0,13.0,0.0,0.22355822754435956,12,Audience Type 5,Search
25350.0,14.0,0.0,0.2184238886842033,102,Audience Type 5,Search
24930.0,14.0,0.0,0.21283330346113166,29,Audience Type 5,Search
24699.0,13.0,0.0,0.20655683301858857,93,Audience Type 5,Search
25204.0,13.0,0.0,0.19937514522006966,54,Audience Type 5,Search
27952.0,13.0,0.0,0.19297534804392208,25,Audience Type 5,Search
27920.0,13.0,0.0,0.19087042735302123,4,Audience Type 5,Search
30519.0,13.0,0.0,0.18901855666828293,16,Audience Type 5,Search
31496.0,13.0,0.0,0.18666592267070597,36,Audience Type 5,Search
31481.0,12.0,0.0,0.1847696296756291,73,Audience Type 5,Search
23690.0,13.0,1.0,0.1861240919527537,63,Audience Type 5,Search
26115.0,14.0,1.0,0.18712931143585637,15,Audience Type 5,Search
26546.0,14.0,1.0,0.18749948049177872,26,Audience Type 5,Search
25135.0,13.0,1.0,0.18691935681459743,73,Audience Type 5,Search
25135.0,13.0,1.0,0.1864383864759692,3,Audience Type 5,Search
28463.0,14.0,1.0,0.18556268535968726,79,Audience Type 5,Search
29210.0,14.0,1.0,0.1844263775745671,62,Audience Type 5,Search
31604.0,14.0,1.0,0.1841886702513595,143,Audience Type 5,Search
31373.0,15.0,2.0,0.18392441690813316,107,Audience Type 5,Search
0.0,0.0,0.0,0.4460291999824054,0,Audience Type 3,Programmatic Display
0.0,0.0,0.0,0.44302388697709233,0,Audience Type 3,Programmatic Display
0.0,0.0,0.0,0.43782967637304576,0,Audience Type 3,Programmatic Display
0.0,0.0,0.0,0.4335087097483964,0,Audience Type 3,Programmatic Display
0.0,0.0,0.0,0.428183643408327,0,Audience Type 3,Programmatic Display
0.0,0.0,0.0,0.4246661388455263,12,Audience Type 3,Programmatic Display
0.0,0.0,0.0,0.4194632985594093,0,Audience Type 3,Programmatic Display
0.0,0.0,0.0,0.4163016002757597,0,Audience Type 3,Programmatic Display
0.0,0.0,0.0,0.4114902355808365,0,Audience Type 3,Programmatic Display
0.0,0.0,0.0,0.4045588575022504,0,Audience Type 3,Programmatic Display
0.0,0.0,0.0,0.4021402133444758,0,Audience Type 3,Programmatic Display
0.0,0.0,0.0,0.39797208451849225,0,Audience Type 3,Programmatic Display
0.0,0.0,0.0,0.39612458996511535,0,Audience Type 3,Programmatic Display
0.0,0.0,0.0,0.39331039466674284,0,Audience Type 3,Programmatic Display
0.0,0.0,0.0,0.3903547586456648,0,Audience Type 3,Programmatic Display
0.0,0.0,0.0,0.3865294379979142,0,Audience Type 3,Programmatic Display
0.0,0.0,0.0,0.3817886849571072,0,Audience Type 3,Programmatic Display
0.0,0.0,0.0,0.3795803279898166,0,Audience Type 3,Programmatic Display
1.0,0.0,0.0,0.377466925927961,0,Audience Type 3,Programmatic Display
1.0,0.0,0.0,0.3740494411219769,0,Audience Type 3,Programmatic Display
1.0,0.0,0.0,0.3722191019273261,0,Audience Type 3,Programmatic Display
1.0,0.0,0.0,0.3700137297397951,0,Audience Type 3,Programmatic Display
1.0,0.0,0.0,0.369236893581603,0,Audience Type 3,Programmatic Display
57.0,0.0,0.0,0.36804272972077245,0,Audience Type 3,Programmatic Display
78.0,0.0,0.0,0.3661408826417346,0,Audience Type 3,Programmatic Display
196.0,0.0,0.0,0.36597159196965057,0,Audience Type 3,Programmatic Display
1287.0,0.0,0.0,0.36601320661800685,0,Audience Type 3,Programmatic Display
2326.0,0.0,0.0,0.36307672911289435,0,Audience Type 3,Programmatic Display
2357.0,0.0,0.0,0.3632139631210961,0,Audience Type 3,Programmatic Display
3041.0,0.0,0.0,0.3615917420305245,0,Audience Type 3,Programmatic Display
3595.0,0.0,0.0,0.3606143410162662,0,Audience Type 3,Programmatic Display
4484.0,0.0,0.0,0.35954569915264517,0,Audience Type 3,Programmatic Display
6220.0,0.0,0.0,0.35936713540753956,0,Audience Type 3,Programmatic Display
23138.0,0.0,0.0,0.35487441927476765,17,Audience Type 3,Programmatic Display
43179.0,1.0,0.0,0.3496146529021945,149,Audience Type 3,Programmatic Display
60681.0,1.0,0.0,0.34336831881916896,16,Audience Type 3,Programmatic Display
101846.0,1.0,0.0,0.3371652956689774,22,Audience Type 3,Programmatic Display
127135.0,1.0,0.0,0.3316816082354181,12,Audience Type 3,Programmatic Display
138823.0,1.0,0.0,0.32762747585431773,367,Audience Type 3,Programmatic Display
163554.0,1.0,0.0,0.32589186034324535,318,Audience Type 3,Programmatic Display
192524.0,2.0,0.0,0.32193598538391016,598,Audience Type 3,Programmatic Display
217017.0,2.0,0.0,0.31718580441287847,559,Audience Type 3,Programmatic Display
259090.0,4.0,0.0,0.3099578868837293,376,Audience Type 3,Programmatic Display
315268.0,4.0,0.0,0.30326786277281925,360,Audience Type 3,Programmatic Display
342320.0,6.0,0.0,0.2992017054094361,425,Audience Type 3,Programmatic Display
370040.0,6.0,0.0,0.29608474300084536,682,Audience Type 3,Programmatic Display
403888.0,7.0,0.0,0.2922364370912792,743,Audience Type 3,Programmatic Display
443198.0,7.0,0.0,0.2874951906175812,781,Audience Type 3,Programmatic Display
472991.0,7.0,0.0,0.28228523694740687,565,Audience Type 3,Programmatic Display
548476.0,7.0,0.0,0.2764852468770418,483,Audience Type 3,Programmatic Display
615499.0,8.0,0.0,0.27001237232492087,573,Audience Type 3,Programmatic Display
648386.0,8.0,0.0,0.2657315559552353,734,Audience Type 3,Programmatic Display
682885.0,10.0,0.0,0.2624207451444245,792,Audience Type 3,Programmatic Display
729091.0,10.0,0.0,0.2574133990166133,1209,Audience Type 3,Programmatic Display
753871.0,10.0,0.0,0.25425764028025605,1094,Audience Type 3,Programmatic Display
787905.0,10.0,0.0,0.251309360489871,918,Audience Type 3,Programmatic Display
838642.0,10.0,0.0,0.24534151237983395,582,Audience Type 3,Programmatic Display
921753.0,10.0,0.0,0.23973493260459872,922,Audience Type 3,Programmatic Display
943817.0,11.0,0.0,0.23542834090334547,704,Audience Type 3,Programmatic Display
976882.0,12.0,0.0,0.2330627385540389,921,Audience Type 3,Programmatic Display
1008141.0,12.0,0.0,0.23039956803319023,767,Audience Type 3,Programmatic Display
1041705.0,12.0,0.0,0.22784397292932615,871,Audience Type 3,Programmatic Display
1066610.0,12.0,0.0,0.22723264997362644,897,Audience Type 3,Programmatic Display
1097963.0,12.0,0.0,0.22954511760878898,407,Audience Type 3,Programmatic Display
1094577.0,11.0,0.0,0.23136917105374458,696,Audience Type 3,Programmatic Display
1084948.0,11.0,0.0,0.23544068320267716,722,Audience Type 3,Programmatic Display
1079926.0,14.0,2.0,0.23274578905066956,28,Audience Type 3,Programmatic Display
1083325.0,14.0,2.0,0.22958522620471428,41,Audience Type 3,Programmatic Display
1118451.0,18.0,2.0,0.2253217904974731,43,Audience Type 3,Programmatic Display
1112489.0,19.0,2.0,0.22189034533084656,57,Audience Type 3,Programmatic Display
1105293.0,18.0,2.0,0.21931435366572255,36,Audience Type 3,Programmatic Display
1106624.0,18.0,2.0,0.21586036726038457,112,Audience Type 3,Programmatic Display
1093460.0,17.0,2.0,0.21463730545343548,75,Audience Type 3,Programmatic Display
1043928.0,18.0,2.0,0.21216427422765857,27,Audience Type 3,Programmatic Display
1037785.0,16.0,2.0,0.20848541617951308,61,Audience Type 3,Programmatic Display
1021109.0,18.0,2.0,0.20442852460487987,103,Audience Type 3,Programmatic Display
999312.0,25.0,2.0,0.20059662567816908,14,Audience Type 3,Programmatic Display
977123.0,27.0,2.0,0.19829271151408406,3,Audience Type 3,Programmatic Display
956542.0,27.0,2.0,0.19545015853801248,2,Audience Type 3,Programmatic Display
893455.0,29.0,2.0,0.19256108404974767,12,Audience Type 3,Programmatic Display
841503.0,28.0,2.0,0.19030748984052961,84,Audience Type 3,Programmatic Display
831566.0,28.0,2.0,0.185440378148451,65,Audience Type 3,Programmatic Display
803669.0,26.0,2.0,0.17966166398971242,32,Audience Type 3,Programmatic Display
766587.0,26.0,2.0,0.17452538506161785,22,Audience Type 3,Programmatic Display
746732.0,26.0,2.0,0.1701938836061286,20,Audience Type 3,Programmatic Display
719473.0,30.0,2.0,0.16564004813845218,1,Audience Type 3,Programmatic Display
673814.0,30.0,2.0,0.162359622551063,26,Audience Type 3,Programmatic Display
609377.0,32.0,2.0,0.1599165837190997,53,Audience Type 3,Programmatic Display
597759.0,32.0,2.0,0.1544669474181572,27,Audience Type 3,Programmatic Display
565194.0,31.0,2.0,0.1530172947781682,4,Audience Type 3,Programmatic Display
533381.0,31.0,2.0,0.1529840275014103,0,Audience Type 3,Programmatic Display
498951.0,32.0,2.0,0.15410171316716328,0,Audience Type 3,Programmatic Display
474842.0,32.0,2.0,0.15415453035468868,2,Audience Type 3,Programmatic Display
445445.0,32.0,2.0,0.1517487380855137,10,Audience Type 3,Programmatic Display
444500.0,33.0,2.0,0.14911008124251296,7,Audience Type 3,Programmatic Display
446481.0,34.0,2.0,0.1445060129168862,7,Audience Type 3,Programmatic Display
434328.0,31.0,0.0,0.14672978362902628,31,Audience Type 3,Programmatic Display
412426.0,31.0,0.0,0.14868274943844434,5,Audience Type 3,Programmatic Display
372767.0,27.0,0.0,0.15054479573507204,9,Audience Type 3,Programmatic Display
358319.0,26.0,0.0,0.15192143184185863,7,Audience Type 3,Programmatic Display
349532.0,27.0,0.0,0.15127477270511494,16,Audience Type 3,Programmatic Display
336741.0,28.0,0.0,0.15207153267407725,13,Audience Type 3,Programmatic Display
325338.0,29.0,0.0,0.15240495223159858,4,Audience Type 3,Programmatic Display
328867.0,28.0,0.0,0.15405573223013483,8,Audience Type 3,Programmatic Display
321817.0,28.0,0.0,0.15598244461584967,8,Audience Type 3,Programmatic Display
323637.0,26.0,0.0,0.15791876070360958,6,Audience Type 3,Programmatic Display
317305.0,19.0,0.0,0.1605390551076538,2,Audience Type 3,Programmatic Display
309589.0,19.0,0.0,0.16117037218015215,19,Audience Type 3,Programmatic Display
307297.0,19.0,0.0,0.16207894064645767,29,Audience Type 3,Programmatic Display
301292.0,17.0,0.0,0.16445841866947936,44,Audience Type 3,Programmatic Display
287762.0,17.0,0.0,0.16995971905052937,0,Audience Type 3,Programmatic Display
269021.0,17.0,0.0,0.17595517304342362,4,Audience Type 3,Programmatic Display
263531.0,17.0,0.0,0.18428994201628152,5,Audience Type 3,Programmatic Display
254900.0,17.0,0.0,0.19106849620159766,3,Audience Type 3,Programmatic Display
249954.0,17.0,0.0,0.19643061467008816,0,Audience Type 3,Programmatic Display
244342.0,13.0,0.0,0.20157759967828257,9,Audience Type 3,Programmatic Display
239761.0,13.0,0.0,0.20805935568870465,0,Audience Type 3,Programmatic Display
222400.0,11.0,0.0,0.21369120599538097,0,Audience Type 3,Programmatic Display
211923.0,10.0,0.0,0.21979447690843448,3,Audience Type 3,Programmatic Display
210745.0,10.0,0.0,0.22219928888257826,2,Audience Type 3,Programmatic Display
214258.0,10.0,0.0,0.22438815772531837,0,Audience Type 3,Programmatic Display
214238.0,9.0,0.0,0.22437630827335556,0,Audience Type 3,Programmatic Display
214648.0,9.0,0.0,0.2242004753604922,27,Audience Type 3,Programmatic Display
195958.0,10.0,0.0,0.22854444429982632,7,Audience Type 3,Programmatic Display
180639.0,10.0,0.0,0.23460097947904965,5,Audience Type 3,Programmatic Display
170797.0,9.0,0.0,0.24034161260295125,5,Audience Type 3,Programmatic Display
147147.0,9.0,0.0,0.2471190795330282,0,Audience Type 3,Programmatic Display
140603.0,9.0,0.0,0.2536923351912577,0,Audience Type 3,Programmatic Display
133448.0,9.0,0.0,0.25988465000280525,1,Audience Type 3,Programmatic Display
129127.0,9.0,0.0,0.26574834203355496,22,Audience Type 3,Programmatic Display
117530.0,8.0,0.0,0.27248936687532926,18,Audience Type 3,Programmatic Display
120366.0,9.0,0.0,0.2741705531844917,0,Audience Type 3,Programmatic Display
128546.0,7.0,0.0,0.2754915701913703,3,Audience Type 3,Programmatic Display
143364.0,7.0,0.0,0.27713691955120906,6,Audience Type 3,Programmatic Display
166925.0,7.0,0.0,0.27813331038640193,5,Audience Type 3,Programmatic Display
201301.0,8.0,0.0,0.27849966130541576,22,Audience Type 3,Programmatic Display
224189.0,7.0,0.0,0.27831471870683483,15,Audience Type 3,Programmatic Display
247022.0,5.0,0.0,0.27887512933664327,8,Audience Type 3,Programmatic Display
270694.0,5.0,0.0,0.2797279709127895,22,Audience Type 3,Programmatic Display
286788.0,5.0,0.0,0.28016566580801083,11,Audience Type 3,Programmatic Display
308058.0,5.0,0.0,0.2775236924992601,7,Audience Type 3,Programmatic Display
338856.0,5.0,0.0,0.2749922737727856,22,Audience Type 3,Programmatic Display
385715.0,5.0,0.0,0.2692926466972045,45,Audience Type 3,Programmatic Display
415923.0,5.0,0.0,0.26538082354439313,54,Audience Type 3,Programmatic Display
444273.0,5.0,0.0,0.26183418853818935,6,Audience Type 3,Programmatic Display
466002.0,6.0,0.0,0.25888489022781397,45,Audience Type 3,Programmatic Display
491901.0,7.0,0.0,0.25563858793332966,36,Audience Type 3,Programmatic Display
524929.0,7.0,0.0,0.2530138526240048,51,Audience Type 3,Programmatic Display
567158.0,7.0,0.0,0.2506662123415819,22,Audience Type 3,Programmatic Display
605107.0,8.0,0.0,0.24738831739702025,34,Audience Type 3,Programmatic Display
620056.0,8.0,0.0,0.2423784257382558,6,Audience Type 3,Programmatic Display
638574.0,9.0,0.0,0.23852276814469803,10,Audience Type 3,Programmatic Display
671998.0,9.0,0.0,0.2343942661458845,7,Audience Type 3,Programmatic Display
702341.0,8.0,0.0,0.23062788091957565,24,Audience Type 3,Programmatic Display
717693.0,7.0,0.0,0.22719680783956633,15,Audience Type 3,Programmatic Display
750608.0,7.0,0.0,0.22355822754435956,26,Audience Type 3,Programmatic Display
764035.0,7.0,0.0,0.2184238886842033,24,Audience Type 3,Programmatic Display
823914.0,7.0,0.0,0.21283330346113166,61,Audience Type 3,Programmatic Display
881725.0,7.0,0.0,0.20655683301858857,53,Audience Type 3,Programmatic Display
967504.0,7.0,0.0,0.19937514522006966,43,Audience Type 3,Programmatic Display
1007934.0,15.0,0.0,0.19297534804392208,78,Audience Type 3,Programmatic Display
1073566.0,13.0,0.0,0.19087042735302123,35,Audience Type 3,Programmatic Display
1106952.0,13.0,0.0,0.18901855666828293,61,Audience Type 3,Programmatic Display
1161850.0,16.0,0.0,0.18666592267070597,67,Audience Type 3,Programmatic Display
1166552.0,19.0,0.0,0.1847696296756291,103,Audience Type 3,Programmatic Display
1146270.0,20.0,0.0,0.1861240919527537,30,Audience Type 3,Programmatic Display
1185313.0,22.0,0.0,0.18712931143585637,161,Audience Type 3,Programmatic Display
1209302.0,22.0,0.0,0.18749948049177872,134,Audience Type 3,Programmatic Display
1249355.0,23.0,0.0,0.18691935681459743,182,Audience Type 3,Programmatic Display
1302205.0,23.0,0.0,0.1864383864759692,129,Audience Type 3,Programmatic Display
1361144.0,28.0,0.0,0.18556268535968726,117,Audience Type 3,Programmatic Display
1380972.0,28.0,0.0,0.1844263775745671,163,Audience Type 3,Programmatic Display
1430414.0,45.0,0.0,0.1841886702513595,244,Audience Type 3,Programmatic Display
1501530.0,52.0,0.0,0.18392441690813316,113,Audience Type 3,Programmatic Display
289024.0,351.0,7.0,0.22784397292932615,0,Audience Type 2,Social
311142.0,361.0,7.0,0.22723264997362644,2,Audience Type 2,Social
332012.0,365.0,6.0,0.22954511760878898,0,Audience Type 2,Social
356327.0,372.0,4.0,0.23136917105374458,0,Audience Type 2,Social
388796.0,353.0,4.0,0.23544068320267716,0,Audience Type 2,Social
403744.0,348.0,4.0,0.23274578905066956,6,Audience Type 2,Social
414579.0,328.0,4.0,0.22958522620471428,4,Audience Type 2,Social
426340.0,323.0,4.0,0.2253217904974731,12,Audience Type 2,Social
432318.0,305.0,1.0,0.22189034533084656,3,Audience Type 2,Social
434453.0,291.0,1.0,0.21931435366572255,4,Audience Type 2,Social
443164.0,282.0,1.0,0.21586036726038457,10,Audience Type 2,Social
439998.0,276.0,1.0,0.21463730545343548,8,Audience Type 2,Social
434060.0,243.0,1.0,0.21216427422765857,25,Audience Type 2,Social
424890.0,235.0,1.0,0.20848541617951308,18,Audience Type 2,Social
419280.0,220.0,1.0,0.20442852460487987,8,Audience Type 2,Social
411094.0,216.0,1.0,0.20059662567816908,4,Audience Type 2,Social
412018.0,214.0,1.0,0.19829271151408406,0,Audience Type 2,Social
419900.0,211.0,1.0,0.19545015853801248,0,Audience Type 2,Social
429302.0,203.0,1.0,0.19256108404974767,29,Audience Type 2,Social
437710.0,204.0,1.0,0.19030748984052961,5,Audience Type 2,Social
446001.0,196.0,1.0,0.185440378148451,42,Audience Type 2,Social
444913.0,202.0,1.0,0.17966166398971242,17,Audience Type 2,Social
449502.0,197.0,1.0,0.17452538506161785,1,Audience Type 2,Social
461141.0,198.0,6.0,0.1701938836061286,19,Audience Type 2,Social
473837.0,192.0,6.0,0.16564004813845218,0,Audience Type 2,Social
486485.0,170.0,5.0,0.162359622551063,8,Audience Type 2,Social
488107.0,165.0,5.0,0.1599165837190997,5,Audience Type 2,Social
490287.0,159.0,5.0,0.1544669474181572,3,Audience Type 2,Social
483809.0,152.0,5.0,0.1530172947781682,4,Audience Type 2,Social
487700.0,152.0,5.0,0.1529840275014103,5,Audience Type 2,Social
483533.0,154.0,5.0,0.15410171316716328,7,Audience Type 2,Social
484870.0,145.0,5.0,0.15415453035468868,33,Audience Type 2,Social
472823.0,144.0,5.0,0.1517487380855137,7,Audience Type 2,Social
459498.0,142.0,5.0,0.14911008124251296,26,Audience Type 2,Social
455265.0,144.0,5.0,0.1445060129168862,9,Audience Type 2,Social
462569.0,145.0,5.0,0.14672978362902628,17,Audience Type 2,Social
476373.0,152.0,5.0,0.14868274943844434,16,Audience Type 2,Social
466593.0,149.0,5.0,0.15054479573507204,5,Audience Type 2,Social
468077.0,176.0,5.0,0.15192143184185863,0,Audience Type 2,Social
462642.0,187.0,5.0,0.15127477270511494,8,Audience Type 2,Social
459166.0,205.0,5.0,0.15207153267407725,8,Audience Type 2,Social
456899.0,214.0,5.0,0.15240495223159858,11,Audience Type 2,Social
457732.0,222.0,5.0,0.15405573223013483,22,Audience Type 2,Social
459011.0,229.0,5.0,0.15598244461584967,17,Audience Type 2,Social
458853.0,242.0,5.0,0.15791876070360958,3,Audience Type 2,Social
456515.0,249.0,5.0,0.1605390551076538,8,Audience Type 2,Social
442460.0,259.0,5.0,0.16117037218015215,14,Audience Type 2,Social
428454.0,262.0,5.0,0.16207894064645767,4,Audience Type 2,Social
414389.0,283.0,5.0,0.16445841866947936,2,Audience Type 2,Social
402216.0,295.0,6.0,0.16995971905052937,42,Audience Type 2,Social
381237.0,293.0,6.0,0.17595517304342362,10,Audience Type 2,Social
372581.0,295.0,6.0,0.18428994201628152,12,Audience Type 2,Social
355130.0,292.0,6.0,0.19106849620159766,3,Audience Type 2,Social
330801.0,291.0,1.0,0.19643061467008816,3,Audience Type 2,Social
312562.0,283.0,1.0,0.20157759967828257,0,Audience Type 2,Social
286012.0,294.0,1.0,0.20805935568870465,5,Audience Type 2,Social
287357.0,300.0,1.0,0.21369120599538097,9,Audience Type 2,Social
271808.0,312.0,1.0,0.21979447690843448,54,Audience Type 2,Social
255940.0,343.0,1.0,0.22219928888257826,18,Audience Type 2,Social
238238.0,374.0,1.0,0.22438815772531837,0,Audience Type 2,Social
220215.0,383.0,1.0,0.22437630827335556,3,Audience Type 2,Social
197373.0,396.0,1.0,0.2242004753604922,5,Audience Type 2,Social
188649.0,412.0,1.0,0.22854444429982632,23,Audience Type 2,Social
181852.0,412.0,1.0,0.23460097947904965,8,Audience Type 2,Social
168557.0,428.0,1.0,0.24034161260295125,2,Audience Type 2,Social
146183.0,447.0,2.0,0.2471190795330282,6,Audience Type 2,Social
126992.0,482.0,3.0,0.2536923351912577,9,Audience Type 2,Social
124901.0,500.0,3.0,0.25988465000280525,8,Audience Type 2,Social
117682.0,508.0,3.0,0.26574834203355496,42,Audience Type 2,Social
117587.0,521.0,3.0,0.27248936687532926,10,Audience Type 2,Social
111831.0,522.0,3.0,0.2741705531844917,12,Audience Type 2,Social
107934.0,555.0,5.0,0.2754915701913703,22,Audience Type 2,Social
104734.0,577.0,7.0,0.27713691955120906,4,Audience Type 2,Social
109865.0,609.0,7.0,0.27813331038640193,12,Audience Type 2,Social
108335.0,611.0,7.0,0.27849966130541576,10,Audience Type 2,Social
114192.0,610.0,7.0,0.27831471870683483,25,Audience Type 2,Social
114946.0,617.0,7.0,0.27887512933664327,7,Audience Type 2,Social
114973.0,643.0,7.0,0.2797279709127895,18,Audience Type 2,Social
108717.0,635.0,7.0,0.28016566580801083,6,Audience Type 2,Social
104554.0,643.0,6.0,0.2775236924992601,9,Audience Type 2,Social
102889.0,671.0,6.0,0.2749922737727856,6,Audience Type 2,Social
99595.0,677.0,6.0,0.2692926466972045,12,Audience Type 2,Social
104815.0,695.0,6.0,0.26538082354439313,30,Audience Type 2,Social
103801.0,713.0,6.0,0.26183418853818935,1,Audience Type 2,Social
98439.0,743.0,7.0,0.25888489022781397,26,Audience Type 2,Social
106719.0,746.0,9.0,0.25563858793332966,9,Audience Type 2,Social
89597.0,772.0,9.0,0.2530138526240048,1,Audience Type 2,Social
95061.0,774.0,9.0,0.2506662123415819,8,Audience Type 2,Social
