VideoCompletes,SocialLikes,SocialShares,conversion,CampaignID,AdDigitalChannel
18673,0,0,25,2,Programmatic Display
21399,0,0,3,2,Programmatic Display
0,28,5,0,2,Social
0,24,5,0,2,Social
0,25,2,0,2,Social
0,17,2,0,2,Social
0,23,0,0,2,Social
0,28,0,0,2,Social
843,44,0,0,2,Social
843,50,0,0,2,Social
843,48,0,2,2,Social
843,45,0,0,2,Social
843,38,1,0,2,Social
0,23,1,0,2,Social
0,18,4,0,2,Social
289,28,4,0,2,Social
289,33,6,1,2,Social
289,35,5,0,2,Social
289,36,6,0,2,Social
289,36,3,0,2,Social
37,26,3,0,2,Social
37,23,6,0,2,Social
37,27,6,0,2,Social
37,27,5,0,2,Social
37,43,5,0,2,Social
0,42,5,0,2,Social
2,58,0,0,2,Social
2,63,0,0,2,Social
415,67,0,0,2,Social
415,56,0,0,2,Social
415,54,0,0,2,Social
413,29,0,8,2,Social
1310,17,0,0,2,Social
2604,12,0,0,2,Social
2604,9,1,0,2,Social
2604,10,1,0,2,Social
2774,32,1,0,2,Social
1877,63,1,1,2,Social
170,61,1,0,2,Social
812,56,0,2,2,Social
812,56,0,0,2,Social
642,37,0,1,2,Social
642,8,0,0,2,Social
642,13,0,0,2,Social
0,24,3,0,2,Social
226,29,3,0,2,Social
892,26,3,30,2,Social
892,36,10,0,2,Social
892,40,10,1,2,Social
892,36,11,0,2,Social
666,61,11,0,2,Social
1710,70,12,4,2,Social
1712,68,5,0,2,Social
1712,63,6,0,2,Social
1712,66,2,0,2,Social
1712,41,2,0,2,Social
2,46,1,0,2,Social
0,43,1,31,2,Social
0,43,0,0,2,Social
2917,48,3,0,2,Social
3602,62,3,0,2,Social
5016,58,4,0,2,Social
6153,78,4,0,2,Social
6153,87,4,0,2,Social
3236,114,1,0,2,Social
4863,107,1,0,2,Social
6107,103,0,0,2,Social
5246,82,1,0,2,Social
5247,72,1,0,2,Social
5562,35,1,0,2,Social
3250,25,1,0,2,Social
592,34,1,0,2,Social
320,34,0,4,2,Social
319,48,0,0,2,Social
4,62,0,0,2,Social
6,68,1,10,2,Social
6,61,1,0,2,Social
5,65,21,0,2,Social
5,87,21,0,2,Social
10,84,22,0,2,Social
8,79,21,0,2,Social
8,78,21,0,2,Social
1211,75,1,0,2,Social
1775,38,1,0,2,Social
1770,32,0,4,2,Social
5283,53,0,0,2,Social
5283,54,0,0,2,Social
4087,56,0,0,2,Social
3523,66,0,7,2,Social
3523,60,0,0,2,Social
10,37,0,0,2,Social
10,44,0,2,2,Social
7,54,0,0,2,Social
14,46,0,0,2,Social
276,46,0,0,2,Social
364,55,0,7,2,Social
364,46,0,0,2,Social
358,44,0,0,2,Social
351,60,0,1,2,Social
89,59,0,0,2,Social
1,50,0,8,2,Social
73,49,0,0,2,Social
829,34,0,0,2,Social
829,23,0,0,2,Social
829,24,0,3,2,Social
829,41,0,0,2,Social
757,53,3,1,2,Social
0,56,3,0,2,Social
5,69,3,2,2,Social
5,70,3,0,2,Social
5,66,5,0,2,Social
5,51,2,4,2,Social
435,61,2,1,2,Social
430,48,2,0,2,Social
430,43,2,0,2,Social
430,30,0,0,2,Social
430,43,0,0,2,Social
0,40,1,0,2,Social
0,39,1,0,2,Social
0,44,1,0,2,Social
0,48,1,0,2,Social
0,42,2,1,2,Social
0,37,1,0,2,Social
1330,30,1,0,2,Social
1331,24,1,0,2,Social
1992,17,1,2,2,Social
2335,8,0,0,2,Social
4314,1,0,1,2,Social
2984,0,0,0,2,Social
3013,4,0,0,2,Social
3558,6,0,0,2,Social
4910,13,0,0,2,Social
2931,15,0,0,2,Social
2931,16,0,0,2,Social
2901,12,0,0,2,Social
1695,18,0,11,2,Social
568,15,0,25,2,Social
568,14,0,0,2,Social
1201,14,0,0,2,Social
36757,1,0,21,3,Programmatic Display
36791,1,0,258,3,Programmatic Display
26819,4,0,63,3,Programmatic Display
31165,4,0,140,3,Programmatic Display
19290,4,0,337,3,Programmatic Display
10374,4,0,84,3,Programmatic Display
30822,7,0,153,3,Programmatic Display
32472,5,0,118,3,Programmatic Display
28362,5,0,238,3,Programmatic Display
33925,10,1,321,3,Programmatic Display
32363,12,1,240,3,Programmatic Display
13913,9,1,242,3,Programmatic Display
11944,8,1,225,3,Programmatic Display
11580,9,1,236,3,Programmatic Display
3864,4,0,335,3,Programmatic Display
2318,2,0,230,3,Programmatic Display
280,2,0,449,3,Programmatic Display
280,2,0,348,3,Programmatic Display
780,1,0,214,3,Programmatic Display
8888,1,0,299,3,Programmatic Display
11298,0,0,398,3,Programmatic Display
11296,0,0,267,3,Programmatic Display
11301,0,0,309,3,Programmatic Display
10526,0,0,435,3,Programmatic Display
3149,2,0,349,3,Programmatic Display
1508,3,0,185,3,Programmatic Display
1508,3,0,111,3,Programmatic Display
5703,3,0,488,3,Programmatic Display
5707,3,0,233,3,Programmatic Display
5897,1,0,15,3,Programmatic Display
5211,0,0,3,3,Programmatic Display
8204,3,0,18,3,Programmatic Display
4017,4,0,31,3,Programmatic Display
4032,4,0,12,3,Programmatic Display
9745,4,0,8,3,Programmatic Display
12528,4,0,8,3,Programmatic Display
12283,1,0,13,3,Programmatic Display
12278,0,0,14,3,Programmatic Display
16232,0,0,49,3,Programmatic Display
10531,1,0,22,3,Programmatic Display
12565,2,0,30,3,Programmatic Display
11077,2,0,22,3,Programmatic Display
18863,4,0,13,3,Programmatic Display
15254,4,0,9,3,Programmatic Display
18491,3,0,38,3,Programmatic Display
17538,3,0,16,3,Programmatic Display
17821,3,0,9,3,Programmatic Display
12030,1,0,47,3,Programmatic Display
13538,1,0,47,3,Programmatic Display
21878,1,0,33,3,Programmatic Display
18696,2,0,22,3,Programmatic Display
18621,2,0,7,3,Programmatic Display
17248,2,0,5,3,Programmatic Display
15376,2,0,0,3,Programmatic Display
3518,2,0,0,3,Programmatic Display
3242,0,0,0,3,Programmatic Display
9019,0,0,12,3,Programmatic Display
10990,1,0,22,3,Programmatic Display
10991,2,0,1,3,Programmatic Display
16386,2,0,25,3,Programmatic Display
19638,2,0,5,3,Programmatic Display
12437,2,0,6,3,Programmatic Display
11386,1,0,0,3,Programmatic Display
20419,0,0,11,3,Programmatic Display
14902,1,0,10,3,Programmatic Display
14222,1,0,0,3,Programmatic Display
14348,1,0,5,3,Programmatic Display
17487,3,0,4,3,Programmatic Display
8453,3,0,10,3,Programmatic Display
8381,4,0,0,3,Programmatic Display
5529,6,0,6,3,Programmatic Display
10070,8,0,28,3,Programmatic Display
6974,6,0,4,3,Programmatic Display
9442,6,0,1,3,Programmatic Display
8981,4,0,11,3,Programmatic Display
8775,2,0,4,3,Programmatic Display
4071,0,0,4,3,Programmatic Display
2478,0,0,1,3,Programmatic Display
10,0,0,13,3,Programmatic Display
222,0,0,4,3,Programmatic Display
348,0,0,0,3,Programmatic Display
341,0,0,0,3,Programmatic Display
347,2,0,0,3,Programmatic Display
347,2,0,0,3,Programmatic Display
135,2,0,5,3,Programmatic Display
36,2,0,17,3,Programmatic Display
36,2,0,0,3,Programmatic Display
421,1,0,0,3,Programmatic Display
433,1,0,5,3,Programmatic Display
773,1,0,0,3,Programmatic Display
743,1,0,0,3,Programmatic Display
743,1,0,0,3,Programmatic Display
352,0,0,5,3,Programmatic Display
461,0,0,5,3,Programmatic Display
124,0,0,16,3,Programmatic Display
558,0,0,1,3,Programmatic Display
7068,0,0,17,3,Programmatic Display
9798,0,0,12,3,Programmatic Display
13891,1,0,17,3,Programmatic Display
16017,3,0,13,3,Programmatic Display
16670,4,0,10,3,Programmatic Display
10713,4,0,10,3,Programmatic Display
11691,4,0,15,3,Programmatic Display
8798,3,0,4,3,Programmatic Display
11601,1,0,19,3,Programmatic Display
10514,0,0,75,3,Programmatic Display
11562,0,0,21,3,Programmatic Display
10412,0,0,1,3,Programmatic Display
18977,1,0,19,3,Programmatic Display
14649,2,0,4,3,Programmatic Display
14649,2,0,14,3,Programmatic Display
13048,2,0,9,3,Programmatic Display
10490,2,0,26,3,Programmatic Display
8244,1,0,11,3,Programmatic Display
10720,2,0,10,3,Programmatic Display
10720,2,0,4,3,Programmatic Display
11011,2,0,9,3,Programmatic Display
11647,2,0,5,3,Programmatic Display
4103,2,0,8,3,Programmatic Display
5149,0,0,17,3,Programmatic Display
6778,0,0,10,3,Programmatic Display
15879,2,0,21,3,Programmatic Display
18620,2,0,20,3,Programmatic Display
22342,4,0,23,3,Programmatic Display
18456,4,0,10,3,Programmatic Display
18922,6,0,26,3,Programmatic Display
12838,4,0,16,3,Programmatic Display
13677,4,0,27,3,Programmatic Display
12042,4,0,5,3,Programmatic Display
13892,5,0,22,3,Programmatic Display
12524,3,0,10,3,Programmatic Display
16005,3,0,22,3,Programmatic Display
20055,3,0,29,3,Programmatic Display
19971,6,0,8,3,Programmatic Display
22205,5,0,24,3,Programmatic Display
25839,7,0,46,3,Programmatic Display
21615,8,0,12,3,Programmatic Display
416,33,0,0,3,Social
565,47,0,0,3,Social
737,59,3,0,3,Social
5903,59,3,0,3,Social
11885,57,3,2,3,Social
24729,43,3,0,3,Social
34705,24,3,0,3,Social
52928,21,0,2,3,Social
50738,28,0,0,3,Social
48491,40,3,0,3,Social
43356,63,3,0,3,Social
35401,75,3,4,3,Social
20042,72,3,4,3,Social
20181,84,3,0,3,Social
23082,84,0,0,3,Social
22349,66,3,0,3,Social
22783,56,3,0,3,Social
25273,53,3,0,3,Social
27961,34,3,0,3,Social
25637,25,3,0,3,Social
26298,26,0,1,3,Social
31431,30,0,8,3,Social
31741,31,0,0,3,Social
30198,44,0,0,3,Social
33021,39,0,0,3,Social
33191,34,0,1,3,Social
30758,31,0,0,3,Social
28443,25,0,0,3,Social
31728,9,0,0,3,Social
37987,12,0,0,3,Social
37353,18,0,1,3,Social
39019,21,1,0,3,Social
40872,25,1,1,3,Social
36681,31,1,1,3,Social
28249,29,5,0,3,Social
22452,26,5,3,3,Social
16413,19,4,11,3,Social
11039,18,4,15,3,Social
7554,12,4,0,3,Social
2582,10,0,1,3,Social
1052,7,0,0,3,Social
121,12,0,0,3,Social
720,10,0,2,3,Social
945,14,0,0,3,Social
9516,14,0,0,3,Social
9923,28,0,0,3,Social
9923,34,0,0,3,Social
9324,43,0,0,3,Social
9099,45,0,0,3,Social
407,50,0,1,3,Social
0,39,0,5,3,Social
260,31,0,3,3,Social
650,44,0,1,3,Social
650,41,1,0,3,Social
2529,41,1,2,3,Social
2529,55,46,0,3,Social
2279,62,47,0,3,Social
1889,43,48,1,3,Social
1889,42,47,3,3,Social
10,42,47,0,3,Social
275,38,2,0,3,Social
968,31,1,1,3,Social
968,31,0,0,3,Social
2423,42,0,0,3,Social
4407,47,0,4,3,Social
4142,36,0,0,3,Social
6515,39,0,4,3,Social
6515,67,0,4,3,Social
5060,59,7,0,3,Social
3076,56,7,2,3,Social
3076,59,7,10,3,Social
0,54,7,4,3,Social
450,28,7,0,3,Social
450,31,0,3,3,Social
713,25,1,0,3,Social
2495,39,1,1,3,Social
2785,40,1,0,3,Social
2411,34,1,2,3,Social
3910,31,1,0,3,Social
3656,37,0,0,3,Social
5440,20,0,1,3,Social
5150,25,0,0,3,Social
5074,31,0,0,3,Social
4269,30,0,0,3,Social
4260,27,0,0,3,Social
694,27,0,0,3,Social
694,23,0,13,3,Social
4418,23,0,1,3,Social
10150,39,0,0,3,Social
10150,40,1,4,3,Social
10150,56,1,1,3,Social
10154,67,1,2,3,Social
6430,91,1,0,3,Social
4,78,1,2,3,Social
4,80,0,6,3,Social
513,69,0,0,3,Social
509,63,2,0,3,Social
509,46,2,5,3,Social
600,44,2,1,3,Social
600,36,2,0,3,Social
97,39,2,0,3,Social
973,40,1,14,3,Social
973,32,1,0,3,Social
882,32,1,9,3,Social
882,35,1,0,3,Social
876,31,2,4,3,Social
105,33,2,0,3,Social
1202,48,2,0,3,Social
1202,48,2,12,3,Social
2102,59,4,0,3,Social
2102,58,3,0,3,Social
1997,52,2,0,3,Social
8446,59,3,5,3,Social
10824,55,3,1,3,Social
9954,48,1,0,3,Social
11478,44,1,0,3,Social
11481,41,1,0,3,Social
6206,27,0,7,3,Social
3828,36,0,0,3,Social
3798,31,0,0,3,Social
2274,32,0,1,3,Social
2298,32,0,0,3,Social
27,22,0,0,3,Social
27,18,0,0,3,Social
235,17,1,0,3,Social
235,21,1,0,3,Social
208,23,1,0,3,Social
208,27,1,0,3,Social
2471,22,1,0,3,Social
2263,23,0,0,3,Social
3238,19,0,1,3,Social
3307,16,0,0,3,Social
3307,16,0,0,3,Social
1044,20,0,0,3,Social
1044,20,0,0,3,Social
69,17,0,6,3,Social
1,21,0,0,3,Social
23156,1,0,6,5,Programmatic Display
26204,1,3,163,5,Programmatic Display
22178,0,3,234,5,Programmatic Display
27699,1,3,183,5,Programmatic Display
25928,1,3,236,5,Programmatic Display
11550,2,3,265,5,Programmatic Display
12112,4,0,132,5,Programmatic Display
13850,6,0,211,5,Programmatic Display
16404,5,0,360,5,Programmatic Display
19253,6,0,211,5,Programmatic Display
21320,5,0,188,5,Programmatic Display
19409,3,0,219,5,Programmatic Display
18643,1,0,209,5,Programmatic Display
12013,2,0,196,5,Programmatic Display
7605,1,0,232,5,Programmatic Display
7845,2,0,339,5,Programmatic Display
6609,2,0,438,5,Programmatic Display
4983,2,0,375,5,Programmatic Display
3420,1,0,210,5,Programmatic Display
3517,1,0,158,5,Programmatic Display
1125,0,0,169,5,Programmatic Display
662,0,0,344,5,Programmatic Display
662,1,0,323,5,Programmatic Display
520,1,0,416,5,Programmatic Display
256,1,0,383,5,Programmatic Display
255,1,0,413,5,Programmatic Display
8003,5,0,327,5,Programmatic Display
14224,4,0,250,5,Programmatic Display
14489,4,0,262,5,Programmatic Display
22961,7,2,65,5,Programmatic Display
27334,7,2,13,5,Programmatic Display
20869,3,2,20,5,Programmatic Display
15949,6,2,13,5,Programmatic Display
18792,7,2,22,5,Programmatic Display
10780,8,0,26,5,Programmatic Display
17935,13,0,19,5,Programmatic Display
18182,14,0,28,5,Programmatic Display
17409,11,0,9,5,Programmatic Display
22756,10,0,22,5,Programmatic Display
23476,6,0,16,5,Programmatic Display
19914,5,0,44,5,Programmatic Display
33716,4,0,6,5,Programmatic Display
34761,4,0,43,5,Programmatic Display
32546,4,0,77,5,Programmatic Display
35366,4,0,16,5,Programmatic Display
27827,4,0,7,5,Programmatic Display
13135,4,0,17,5,Programmatic Display
14272,8,0,25,5,Programmatic Display
13250,8,0,20,5,Programmatic Display
9141,9,0,22,5,Programmatic Display
12174,5,0,11,5,Programmatic Display
14294,12,0,29,5,Programmatic Display
13540,8,0,17,5,Programmatic Display
8260,8,0,0,5,Programmatic Display
8178,7,0,0,5,Programmatic Display
6759,7,0,14,5,Programmatic Display
10481,2,0,11,5,Programmatic Display
13316,2,0,0,5,Programmatic Display
15078,2,0,10,5,Programmatic Display
20224,2,0,54,5,Programmatic Display
18437,2,0,15,5,Programmatic Display
18835,0,0,3,5,Programmatic Display
14801,0,0,6,5,Programmatic Display
13039,1,0,5,5,Programmatic Display
9175,1,0,34,5,Programmatic Display
17004,1,0,2,5,Programmatic Display
17210,1,0,2,5,Programmatic Display
26280,1,0,4,5,Programmatic Display
26702,1,0,2,5,Programmatic Display
25420,1,0,13,5,Programmatic Display
19296,3,0,4,5,Programmatic Display
16960,3,0,19,5,Programmatic Display
18944,3,0,27,5,Programmatic Display
18522,3,0,0,5,Programmatic Display
18522,3,0,2,5,Programmatic Display
17667,1,0,1,5,Programmatic Display
16066,1,0,25,5,Programmatic Display
4272,8,0,0,5,Programmatic Display
4545,7,0,0,5,Programmatic Display
9282,7,0,0,5,Programmatic Display
10711,7,0,0,5,Programmatic Display
7562,7,0,12,5,Programmatic Display
7550,0,0,14,5,Programmatic Display
10790,0,0,0,5,Programmatic Display
6053,0,0,0,5,Programmatic Display
7311,0,0,0,5,Programmatic Display
15263,0,0,19,5,Programmatic Display
17865,0,0,1,5,Programmatic Display
14352,0,0,0,5,Programmatic Display
14352,0,0,0,5,Programmatic Display
10559,0,0,0,5,Programmatic Display
2607,0,0,0,5,Programmatic Display
307,0,0,1,5,Programmatic Display
1347,0,0,0,5,Programmatic Display
2580,0,0,0,5,Programmatic Display
3955,0,0,8,5,Programmatic Display
3998,0,0,5,5,Programmatic Display
7186,0,0,20,5,Programmatic Display
6148,0,0,2,5,Programmatic Display
5231,1,0,8,5,Programmatic Display
4075,1,0,0,5,Programmatic Display
4358,1,0,3,5,Programmatic Display
1219,1,0,6,5,Programmatic Display
1345,2,0,5,5,Programmatic Display
3734,1,0,9,5,Programmatic Display
5263,1,0,32,5,Programmatic Display
6693,1,0,3,5,Programmatic Display
9713,1,0,25,5,Programmatic Display
9824,1,0,67,5,Programmatic Display
11879,1,0,4,5,Programmatic Display
11847,1,0,73,5,Programmatic Display
21953,1,0,2,5,Programmatic Display
18632,2,0,6,5,Programmatic Display
18777,1,0,5,5,Programmatic Display
18075,2,0,3,5,Programmatic Display
20197,4,0,5,5,Programmatic Display
11624,4,0,18,5,Programmatic Display
14705,7,0,4,5,Programmatic Display
18040,9,0,14,5,Programmatic Display
13982,8,0,8,5,Programmatic Display
10155,6,0,45,5,Programmatic Display
7920,6,0,53,5,Programmatic Display
9045,2,0,27,5,Programmatic Display
5969,0,0,7,5,Programmatic Display
8485,0,0,41,5,Programmatic Display
11212,1,0,8,5,Programmatic Display
10367,2,0,6,5,Programmatic Display
6394,2,0,27,5,Programmatic Display
6737,2,0,24,5,Programmatic Display
5530,2,0,40,5,Programmatic Display
7821,1,0,21,5,Programmatic Display
10666,0,0,40,5,Programmatic Display
11720,0,0,27,5,Programmatic Display
11379,0,0,39,5,Programmatic Display
11263,0,0,4,5,Programmatic Display
14240,11,0,10,5,Programmatic Display
14653,12,0,24,5,Programmatic Display
0,16,2,0,5,Social
0,21,2,0,5,Social
0,25,3,0,5,Social
61,25,3,0,5,Social
103,21,1,0,5,Social
1591,25,8,0,5,Social
6133,23,8,0,5,Social
7752,17,7,0,5,Social
8449,22,7,0,5,Social
9327,23,7,0,5,Social
9265,20,1,0,5,Social
5665,21,1,0,5,Social
7336,38,1,0,5,Social
9067,35,1,0,5,Social
10278,43,2,0,5,Social
9838,47,1,0,5,Social
10473,50,1,0,5,Social
8431,39,1,0,5,Social
7675,60,1,0,5,Social
6302,58,0,0,5,Social
7267,60,1,0,5,Social
6924,60,2,0,5,Social
7758,64,2,0,5,Social
7667,44,2,0,5,Social
8433,36,2,0,5,Social
7526,29,1,0,5,Social
7650,35,0,0,5,Social
5632,27,1,0,5,Social
4007,23,1,0,5,Social
6532,26,1,6,5,Social
7675,32,1,3,5,Social
8436,24,2,8,5,Social
9110,35,5,0,5,Social
9204,40,5,0,5,Social
5155,36,5,0,5,Social
2968,31,5,3,5,Social
849,25,4,1,5,Social
111,14,0,0,5,Social
0,13,0,0,5,Social
0,21,0,0,5,Social
0,19,0,4,5,Social
87,30,0,0,5,Social
487,41,0,0,5,Social
487,40,0,5,5,Social
1095,42,3,8,5,Social
1095,49,3,0,5,Social
1950,40,3,0,5,Social
3854,36,3,3,5,Social
3854,38,3,0,5,Social
5271,29,0,2,5,Social
5998,27,0,0,5,Social
5056,31,0,0,5,Social
2752,29,0,3,5,Social
3833,26,0,0,5,Social
1808,29,0,2,5,Social
1108,27,0,0,5,Social
1111,23,4,0,5,Social
1111,35,5,2,5,Social
30,37,5,2,5,Social
30,33,5,2,5,Social
3,40,10,14,5,Social
0,44,6,4,5,Social
2485,35,5,0,5,Social
2558,49,7,0,5,Social
3026,57,7,0,5,Social
7309,52,2,0,5,Social
7384,48,2,0,5,Social
4899,39,2,0,5,Social
4826,27,0,0,5,Social
4370,30,0,4,5,Social
265,30,0,0,5,Social
190,35,0,0,5,Social
3816,40,4,2,5,Social
5696,34,4,1,5,Social
7241,24,4,4,5,Social
8895,20,4,2,5,Social
8895,20,4,3,5,Social
6839,26,1,0,5,Social
5541,44,1,0,5,Social
3984,62,1,3,5,Social
2159,67,1,0,5,Social
2159,60,1,35,5,Social
595,71,0,0,5,Social
13,55,0,0,5,Social
13,40,0,0,5,Social
6,50,0,4,5,Social
29,54,0,3,5,Social
23,31,0,6,5,Social
23,29,0,0,5,Social
23,35,0,0,5,Social
3935,32,1,4,5,Social
3912,46,1,6,5,Social
3912,56,1,40,5,Social
6127,66,1,0,5,Social
6323,73,1,0,5,Social
2417,67,0,8,5,Social
2417,55,0,2,5,Social
12323,67,0,2,5,Social
10108,62,1,1,5,Social
9912,46,1,4,5,Social
10917,40,1,1,5,Social
10917,47,2,0,5,Social
1011,38,2,0,5,Social
1011,45,3,0,5,Social
1011,55,3,0,5,Social
0,73,3,4,5,Social
31,71,2,0,5,Social
31,71,2,0,5,Social
31,69,0,8,5,Social
31,68,0,0,5,Social
482,54,0,0,5,Social
6010,44,0,7,5,Social
6783,36,0,0,5,Social
6783,28,0,0,5,Social
6928,20,0,0,5,Social
6477,20,0,1,5,Social
5171,22,0,0,5,Social
4398,30,0,3,5,Social
4398,38,1,11,5,Social
4517,37,1,0,5,Social
4517,30,1,0,5,Social
264,27,1,0,5,Social
264,13,1,0,5,Social
264,2,0,20,5,Social
0,0,0,1,5,Social
0,0,0,0,5,Social
0,0,0,0,5,Social
0,0,0,0,5,Social
4772,4,0,0,5,Social
4772,7,0,0,5,Social
4772,8,0,4,5,Social
4772,8,0,0,5,Social
4772,8,0,0,5,Social
1,7,0,0,5,Social
1,6,0,0,5,Social
1,8,0,0,5,Social
1,9,0,0,5,Social
